leverage,protection,moneyness,rebalance,vrp_mode,window_years,start,end,terminal_wealth,cagr,max_drawdown,ruined,log_terminal
1.0,none,0.0,monthly,none,5,1991-12-05,1996-12-05,2.248356756207891,0.17582896963028327,0.08510490308066243,False,0.8101996188207646
1.0,none,0.0,monthly,none,5,1992-01-06,1997-01-06,2.047697817501307,0.1540579524182759,0.08510490308066254,False,0.7167161462424921
1.0,none,0.0,monthly,none,5,1992-02-05,1997-02-05,2.148766966492579,0.16522713716786064,0.08496351946981406,False,0.7648941736663336
1.0,none,0.0,monthly,none,5,1992-03-05,1997-03-05,2.25140423280942,0.17625192348640373,0.0851178822856864,False,0.8115541250156036
1.0,none,0.0,monthly,none,5,1992-04-06,1997-04-07,2.143957244397416,0.16470524333531955,0.08510490308066265,False,0.7626533010308945
1.0,none,0.0,monthly,none,5,1992-05-05,1997-05-05,2.2678815904326717,0.17796886795195022,0.09250701486121837,False,0.8188461756986419
1.0,none,0.0,monthly,none,5,1992-06-05,1997-06-05,2.3171142964558005,0.18304015132152496,0.09250701486121837,False,0.8403225737354353
1.0,none,0.0,monthly,none,5,1992-07-06,1997-07-07,2.5031978105724653,0.2013410490304388,0.09250701486121837,False,0.9175690387206928
1.0,none,0.0,monthly,none,5,1992-08-05,1997-08-05,2.5540611274511424,0.20630577891379742,0.09250701486121848,False,0.9376846913298628
1.0,none,0.0,monthly,none,5,1992-09-08,1997-09-08,2.5419951778764363,0.205163691654336,0.09250701486121837,False,0.9329492757853042
1.0,none,0.0,monthly,none,5,1992-10-05,1997-10-06,2.688863425612011,0.21864856210304207,0.09250701486121837,False,0.9891185859678674
1.0,none,0.0,monthly,none,5,1992-11-05,1997-11-05,2.5521810468372164,0.2061281065201639,0.10663482941800351,False,0.936948306084231
1.0,none,0.0,monthly,none,5,1992-12-07,1997-12-08,2.551570667782799,0.20594671976529222,0.1066348294180034,False,0.9367091177022496
1.0,none,0.0,monthly,none,5,1993-01-05,1998-01-05,2.5448584389365756,0.20543510183683122,0.1066348294180034,False,0.9340750252478257
1.0,none,0.0,monthly,none,5,1993-02-05,1998-02-05,2.528459599835044,0.20387732572212358,0.1066348294180034,False,0.9276102634925321
1.0,none,0.0,monthly,none,5,1993-03-05,1998-03-05,2.611151883615753,0.21165182466131371,0.1066348294180034,False,0.9597914586937588
1.0,none,0.0,monthly,none,5,1993-04-05,1998-04-06,2.853014475590289,0.23317131437683014,0.10663482941800362,False,1.0483761460321221
1.0,none,0.0,monthly,none,5,1993-05-05,1998-05-05,2.823705235112884,0.2307680572406332,0.1066348294180034,False,1.0380499356820774
1.0,none,0.0,monthly,none,5,1993-06-07,1998-06-08,2.79879981793683,0.22845052484700412,0.10663482941800351,False,1.029190688839163
1.0,none,0.0,monthly,none,5,1993-07-06,1998-07-06,2.945959160995545,0.24124694583291584,0.10663482941800329,False,1.0804344554173824
1.0,none,0.0,monthly,none,5,1993-08-05,1998-08-05,2.706476787961862,0.22037331183186692,0.1066348294180034,False,0.9956477108138548
1.0,none,0.0,monthly,none,5,1993-09-07,1998-09-08,2.485931735002633,0.1996798634942396,0.1968097252980383,False,0.9106475329378134
1.0,none,0.0,monthly,none,5,1993-10-05,1998-10-05,2.3822080003455315,0.1896145253003081,0.1968097252980383,False,0.8680277888443535
1.0,none,0.0,monthly,none,5,1993-11-05,1998-11-05,2.746815524015231,0.22399012723474487,0.1968097252980382,False,1.0104422494213534
1.0,none,0.0,monthly,none,5,1993-12-06,1998-12-07,2.825131434286207,0.23075242568387622,0.1968097252980382,False,1.0385548889271776
1.0,none,0.0,monthly,none,5,1994-01-05,1999-01-05,2.9526796714214156,0.24181282963130113,0.1968097252980382,False,1.0827131212332501
1.0,none,0.0,monthly,none,5,1994-02-07,1999-02-08,2.92602004122043,0.23941622484188452,0.1968097252980382,False,1.0736431519321075
1.0,none,0.0,monthly,none,5,1994-03-07,1999-03-08,3.0394952199389063,0.2488798371072043,0.19680972529803842,False,1.1116914555582267
1.0,none,0.0,monthly,none,5,1994-04-05,1999-04-05,3.26685489850862,0.26718506900502925,0.1968097252980383,False,1.1838277173407679
1.0,none,0.0,monthly,none,5,1994-05-05,1999-05-05,3.307609487142339,0.27033151163236124,0.1968097252980383,False,1.1962257191476298
1.0,none,0.0,monthly,none,5,1994-06-06,1999-06-07,3.2198637208861514,0.263356164395687,0.19680972529803809,False,1.1693390359545217
1.0,none,0.0,monthly,none,5,1994-07-05,1999-07-06,3.4398477806560197,0.28015864711921146,0.19773239377628815,False,1.2354272205969588
1.0,none,0.0,monthly,none,5,1994-08-05,1999-08-05,3.188335603027189,0.2610334143405535,0.19297815277440467,False,1.1594990260985596
1.0,none,0.0,monthly,none,5,1994-09-06,1999-09-07,3.166993113124962,0.2591814576383289,0.1968097252980383,False,1.1527825929803972
1.0,none,0.0,monthly,none,5,1994-10-05,1999-10-05,3.1523218022971937,0.2581712665304483,0.1968097252980382,False,1.1481392614217645
1.0,none,0.0,monthly,none,5,1994-11-07,1999-11-08,3.289669980376478,0.2687849169549352,0.1968097252980382,False,1.1907872498299403
1.0,none,0.0,monthly,none,5,1994-12-05,1999-12-06,3.4612915211793194,0.28175010968213243,0.1968097252980383,False,1.2416417914381093
1.0,none,0.0,monthly,none,5,1995-01-05,2000-01-05,3.349707681851724,0.27354928898412223,0.1968097252980383,False,1.2088730828809349
1.0,none,0.0,monthly,none,5,1995-02-06,2000-02-07,3.2591061129224768,0.2664194556642694,0.1968097252980383,False,1.1814529592892993
1.0,none,0.0,monthly,none,5,1995-03-06,2000-03-06,3.150553242657225,0.2578719892765189,0.1968097252980382,False,1.1475780700055394
1.0,none,0.0,monthly,none,5,1995-04-05,2000-04-05,3.2313413127783375,0.2642551905957431,0.1968097252980382,False,1.1728973181490765
1.0,none,0.0,monthly,none,5,1995-05-05,2000-05-05,3.033365437411647,0.24837591131069248,0.1968097252980383,False,1.1096727085607685
1.0,none,0.0,monthly,none,5,1995-06-05,2000-06-05,3.021842962494094,0.24742644611876252,0.19680972529803842,False,1.1058668977399404
1.0,none,0.0,monthly,none,5,1995-07-05,2000-07-05,2.914704980669721,0.238456556151742,0.19773239377628826,False,1.0697686073632298
1.0,none,0.0,monthly,none,5,1995-08-07,2000-08-07,2.918447169799306,0.23877427328768497,0.19361388106697974,False,1.0710516836644972
1.0,none,0.0,monthly,none,5,1995-09-05,2000-09-05,2.9086399580315625,0.237940933374716,0.1968097252980383,False,1.0676856035587277
1.0,none,0.0,monthly,none,5,1995-10-05,2000-10-05,2.6959435036795387,0.21928939157369687,0.1968097252980382,False,0.9917482372220091
1.0,none,0.0,monthly,none,5,1995-11-06,2000-11-06,2.683546709639528,0.2181664492884552,0.1968097252980383,False,0.9871393187212055
1.0,none,0.0,monthly,none,5,1995-12-05,2000-12-05,2.4467348134476725,0.19587414534017222,0.1968097252980383,False,0.8947544064781976
1.0,none,0.0,monthly,none,5,1996-01-05,2001-01-05,2.3193893670767385,0.18316342128600716,0.1968097252980382,False,0.8413039471877737
1.0,none,0.0,monthly,none,5,1996-02-05,2001-02-05,2.3216540205919176,0.18339428461101837,0.1968097252980382,False,0.8422798715675973
1.0,none,0.0,monthly,none,5,1996-03-05,2001-03-05,2.070513153143432,0.1567093701353648,0.19680972529803842,False,0.7277964766244237
1.0,none,0.0,monthly,none,5,1996-04-08,2001-04-09,1.9346003200641075,0.14102384774028276,0.26800054130482476,False,0.6599007522083034
1.0,none,0.0,monthly,none,5,1996-05-06,2001-05-07,2.1573452403180844,0.16615563388887566,0.26800054130482487,False,0.768878410379749
1.0,none,0.0,monthly,none,5,1996-06-05,2001-06-05,2.0692558447469658,0.15656883560767443,0.26800054130482487,False,0.7271890473520337
1.0,none,0.0,monthly,none,5,1996-07-05,2001-07-05,2.028476927464421,0.15197333228573529,0.26800054130482487,False,0.7072852294140344
1.0,none,0.0,monthly,none,5,1996-08-05,2001-08-06,1.999576104938774,0.14858431187662613,0.26800054130482476,False,0.6929352105652802
1.0,none,0.0,monthly,none,5,1996-09-05,2001-09-05,1.9003438679033955,0.13703562978955364,0.26775074109364416,False,0.6420348529039783
1.0,none,0.0,monthly,none,5,1996-10-07,2001-10-08,1.6377848497033225,0.10365612791573531,0.3606212648526187,False,0.49334462741632046
1.0,none,0.0,monthly,none,5,1996-11-05,2001-11-05,1.6901920762215668,0.1106915138192841,0.36040923500042077,False,0.5248421770457653
1.0,none,0.0,monthly,none,5,1996-12-05,2001-12-05,1.7172339598351207,0.1142235255551225,0.36143719519280926,False,0.5407148334568578
1.0,none,0.0,monthly,none,5,1997-01-06,2002-01-07,1.7021761529266672,0.11219755109490959,0.36082116871116066,False,0.5319075224024121
1.0,none,0.0,monthly,none,5,1997-02-05,2002-02-05,1.5333373133663781,0.0892626795283844,0.3597784651547966,False,0.4274466104972957
1.0,none,0.0,monthly,none,5,1997-03-05,2002-03-05,1.5633969094810203,0.09350094798659003,0.36034303504536813,False,0.4468609600086252
1.0,none,0.0,monthly,none,5,1997-04-07,2002-04-08,1.6131609437486798,0.1003186877051101,0.36128030138280753,False,0.478195573302898
1.0,none,0.0,monthly,none,5,1997-05-05,2002-05-06,1.386967127869377,0.0675828038055808,0.36031172652998045,False,0.32711944088556644
1.0,none,0.0,monthly,none,5,1997-06-05,2002-06-05,1.3634821178456906,0.063980274037863,0.3609442332451245,False,0.3100418083261892
1.0,none,0.0,monthly,none,5,1997-07-07,2002-07-08,1.173250303778582,0.03245810511040603,0.36043549849095013,False,0.15977793461294626
1.0,none,0.0,monthly,none,5,1997-08-05,2002-08-05,0.9689101676995654,-0.006297626639684806,0.4684926021665923,False,-0.03158337758125445
1.0,none,0.0,monthly,none,5,1997-09-05,2002-09-05,1.048235332782675,0.009467448319243177,0.46851031220276906,False,0.04710811487227561
1.0,none,0.0,monthly,none,5,1997-10-06,2002-10-07,0.8889046404485735,-0.023268410850656118,0.4689367143737604,False,-0.11776531530874451
1.0,none,0.0,monthly,none,5,1997-11-05,2002-11-05,1.0722908237809126,0.014059289682879283,0.4681702216899507,False,0.06979731669630791
1.0,none,0.0,monthly,none,5,1997-12-05,2002-12-05,1.0145118059625222,0.00288605465819769,0.4699720422644157,False,0.014407517438812167
1.0,none,0.0,monthly,none,5,1998-01-05,2003-01-06,1.0455631087304695,0.008947251460070582,0.4693695447278168,False,0.04455560031300148
1.0,none,0.0,monthly,none,5,1998-02-05,2003-02-05,0.9271273883661676,-0.015020974972593693,0.46867908788828283,False,-0.07566430282932078
1.0,none,0.0,monthly,none,5,1998-03-05,2003-03-05,0.8878806988292198,-0.023506157995607735,0.4687619141802345,False,-0.11891789318078312
1.0,none,0.0,monthly,none,5,1998-04-06,2003-04-07,0.8701909322219512,-0.02741432546978384,0.469617269323348,False,-0.13904262908775886
1.0,none,0.0,monthly,none,5,1998-05-05,2003-05-05,0.9201305311599113,-0.016512377860050775,0.4689804108588165,False,-0.08323973730775114
1.0,none,0.0,monthly,none,5,1998-06-05,2003-06-05,0.9853544801612535,-0.002946818417790764,0.4688028540796657,False,-0.014753824214426637
1.0,none,0.0,monthly,none,5,1998-07-06,2003-07-07,0.9614427941588258,-0.007829998772985847,0.46750903837069724,False,-0.03932021217796622
1.0,none,0.0,monthly,none,5,1998-08-05,2003-08-05,0.9873844258319392,-0.00253629104310249,0.4694903924281191,False,-0.012695826188453177
1.0,none,0.0,monthly,none,5,1998-09-08,2003-09-08,1.1306415833537673,0.02486450236076454,0.46750209528412556,False,0.12278524448165223
1.0,none,0.0,monthly,none,5,1998-10-05,2003-10-06,1.1595609475393975,0.030038451939254474,0.46889526620636646,False,0.14804143997100982
1.0,none,0.0,monthly,none,5,1998-11-05,2003-11-05,1.0388910631473722,0.0076610130435341706,0.46817022168995115,False,0.03815385883131455
1.0,none,0.0,monthly,none,5,1998-12-07,2003-12-08,1.0079251273790812,0.001579375498646618,0.4690066805351084,False,0.007893888496631762
1.0,none,0.0,monthly,none,5,1999-01-05,2004-01-05,1.0023118817394523,0.0004620126169583294,0.4693695447278169,False,0.002309213452581487
1.0,none,0.0,monthly,none,5,1999-02-05,2004-02-05,1.0168017700082765,0.0033384528411450898,0.46867908788828283,False,0.016662181655042685
1.0,none,0.0,monthly,none,5,1999-03-05,2004-03-05,1.0140093124493317,0.0027851469279571717,0.46876191418023483,False,0.01391208900190045
1.0,none,0.0,monthly,none,5,1999-04-05,2004-04-05,0.9749469086124337,-0.005059526584127894,0.46851607568852405,False,-0.025372262172088437
1.0,none,0.0,monthly,none,5,1999-05-05,2004-05-05,0.9292842282743308,-0.014555140580669534,0.4689804108588166,False,-0.07334063618200559
1.0,none,0.0,monthly,none,5,1999-06-07,2004-06-07,0.955087685322428,-0.009144584002594325,0.46839440242981223,False,-0.04595212562479026
1.0,none,0.0,monthly,none,5,1999-07-06,2004-07-06,0.8977358548274176,-0.02133611806685054,0.46750903837069724,False,-0.10787940224912336
1.0,none,0.0,monthly,none,5,1999-08-05,2004-08-05,0.9113450564348281,-0.01838795564971263,0.4694903924281192,False,-0.09283368676785776
1.0,none,0.0,monthly,none,5,1999-09-07,2004-09-07,0.9286931091130248,-0.0146804896223931,0.46758017827344733,False,-0.07397694015553162
1.0,none,0.0,monthly,none,5,1999-10-05,2004-10-05,0.9702619318448678,-0.006017187410686686,0.46889526620636635,False,-0.030189211107250487
1.0,none,0.0,monthly,none,5,1999-11-05,2004-11-05,0.9523750118345532,-0.009707845744376997,0.4681702216899509,False,-0.04879640176260489
1.0,none,0.0,monthly,none,5,1999-12-06,2004-12-06,0.935188155067251,-0.013306678314135456,0.46926869219942613,False,-0.06700753457252656
1.0,none,0.0,monthly,none,5,2000-01-05,2005-01-05,0.9392379227792551,-0.012453943622114938,0.46936954472781667,False,-0.06268645297723868
1.0,none,0.0,monthly,none,5,2000-02-07,2005-02-07,0.941970733241202,-0.011880173388384097,0.4685887958649174,False,-0.0597810736344876
1.0,none,0.0,monthly,none,5,2000-03-06,2005-03-07,0.9825130526163582,-0.0035206694911861236,0.46954387528282304,False,-0.017641650221258853
1.0,none,0.0,monthly,none,5,2000-04-05,2005-04-05,0.8898920255074927,-0.023064085185942274,0.46851607568852394,False,-0.11665514327027868
1.0,none,0.0,monthly,none,5,2000-05-05,2005-05-05,0.9132922618183694,-0.01797876946383159,0.4689804108588165,False,-0.09069933809126246
1.0,none,0.0,monthly,none,5,2000-06-05,2005-06-06,0.908657099138448,-0.018967443195726075,0.4688028540796657,False,-0.09578748464386583
1.0,none,0.0,monthly,none,5,2000-07-05,2005-07-05,0.9279009123870526,-0.014856649101100183,0.4688332967042389,False,-0.0748303273418265
1.0,none,0.0,monthly,none,5,2000-08-07,2005-08-08,0.9186673887448572,-0.016816266300979876,0.46858643584615334,False,-0.08483114951026785
1.0,none,0.0,monthly,none,5,2000-09-05,2005-09-06,0.9162186412743885,-0.017340754422475957,0.46369060901641856,False,-0.08750025144266863
1.0,none,0.0,monthly,none,5,2000-10-05,2005-10-05,0.9271374154049408,-0.015018844147323684,0.43816280228659843,False,-0.0756534877194693
1.0,none,0.0,monthly,none,5,2000-11-06,2005-11-07,0.9544282165120482,-0.009281398769191762,0.4375497173200916,False,-0.046642843974886425
1.0,none,0.0,monthly,none,5,2000-12-05,2005-12-05,1.0248419502632506,0.0049204187819413825,0.4179989368255149,False,0.024538405835999776
1.0,none,0.0,monthly,none,5,2001-01-05,2006-01-05,1.086744615703243,0.016778814400332687,0.41741108437842234,False,0.08318663638012047
1.0,none,0.0,monthly,none,5,2001-02-05,2006-02-06,1.0415662236204086,0.008175003604520947,0.40893302139680165,False,0.040725564546626944
1.0,none,0.0,monthly,none,5,2001-03-05,2006-03-06,1.1520664468241526,0.02870407033640654,0.3917201174163437,False,0.14155724014515378
1.0,none,0.0,monthly,none,5,2001-04-05,2006-04-05,1.273936567523194,0.049620827984325766,0.3912158167529183,False,0.2421117658972162
1.0,none,0.0,monthly,none,5,2001-05-07,2006-05-08,1.1728654345922256,0.032390387194966674,0.3923746348190863,False,0.1594498440728981
1.0,none,0.0,monthly,none,5,2001-06-05,2006-06-05,1.1024314028827131,0.019697782396454366,0.3791822815531356,False,0.0975181067956275
1.0,none,0.0,monthly,none,5,2001-07-05,2006-07-05,1.1671110472437365,0.03139322349207729,0.34976268917132425,False,0.15453150494165693
1.0,none,0.0,monthly,none,5,2001-08-06,2006-08-07,1.1826864841794424,0.034112872044266274,0.34068667769982697,False,0.16778853227308488
1.0,none,0.0,monthly,none,5,2001-09-05,2006-09-05,1.3044979028762118,0.05460988606240935,0.3285360758733812,False,0.2658182179860038
1.0,none,0.0,monthly,none,5,2001-10-05,2006-10-05,1.4104734455029717,0.07121605425439359,0.3285360758733812,False,0.34392542498207423
1.0,none,0.0,monthly,none,5,2001-11-05,2006-11-06,1.405210124577182,0.07037541206637554,0.3285360758733812,False,0.34018684646270025
1.0,none,0.0,monthly,none,5,2001-12-05,2006-12-05,1.3573603538512569,0.06302301053743475,0.3285360758733811,False,0.30554189744330756
1.0,none,0.0,monthly,none,5,2002-01-07,2007-01-08,1.3552846353485442,0.06266227456722784,0.3285360758733811,False,0.30401149525937954
1.0,none,0.0,monthly,none,5,2002-02-05,2007-02-05,1.4875153797757947,0.08267227446751724,0.3285360758733812,False,0.3971071977292692
1.0,none,0.0,monthly,none,5,2002-03-05,2007-03-05,1.3424205466553565,0.0606722825190662,0.32896865013589294,False,0.2944743625249908
1.0,none,0.0,monthly,none,5,2002-04-05,2007-04-05,1.4455143642030635,0.07648718489179762,0.30553783019943037,False,0.36846521961137474
1.0,none,0.0,monthly,none,5,2002-05-06,2007-05-07,1.6094103654699963,0.09980677605793353,0.2922058636773973,False,0.47586787928949315
1.0,none,0.0,monthly,none,5,2002-06-05,2007-06-05,1.6336875060321419,0.10316286633532679,0.2551557560555048,False,0.49083973336982567
1.0,none,0.0,monthly,none,5,2002-07-05,2007-07-05,1.728376199014959,0.11566590847820168,0.2111739472784907,False,0.5471823544502543
1.0,none,0.0,monthly,none,5,2002-08-05,2007-08-06,1.9519678749039413,0.1430643623616108,0.18790695576837024,False,0.6688380303267555
1.0,none,0.0,monthly,none,5,2002-09-05,2007-09-05,1.8727357108678961,0.13371204149149607,0.143472441730076,False,0.6274003087902592
1.0,none,0.0,monthly,none,5,2002-10-07,2007-10-08,2.2026054514043545,0.1710061777228402,0.14021997561107047,False,0.7896409557317304
1.0,none,0.0,monthly,none,5,2002-11-05,2007-11-05,1.8368048773393915,0.12932732252066304,0.14028967085119193,False,0.6080275824855078
1.0,none,0.0,monthly,none,5,2002-12-05,2007-12-05,1.837405334419248,0.1294011590803732,0.1347818700464739,False,0.6083544320943193
1.0,none,0.0,monthly,none,5,2003-01-06,2008-01-07,1.7027615469466968,0.11227400816483812,0.13883050082544623,False,0.5322513724680501
1.0,none,0.0,monthly,none,5,2003-02-05,2008-02-05,1.7733279165051845,0.12141051143804282,0.15891153042671924,False,0.5728579600784385
1.0,none,0.0,monthly,none,5,2003-03-05,2008-03-05,1.7960671265652715,0.12420013333593127,0.15891153042671902,False,0.5855993447746933
1.0,none,0.0,monthly,none,5,2003-04-07,2008-04-07,1.7500634558011325,0.11838363636840477,0.17484116513563153,False,0.5596520477358182
1.0,none,0.0,monthly,none,5,2003-05-05,2008-05-05,1.7056170843032175,0.11264666262017697,0.17484116513563142,False,0.5339269715335105
1.0,none,0.0,monthly,none,5,2003-06-05,2008-06-05,1.5942568187643793,0.09772871844275155,0.17484116513563175,False,0.4664076833026572
1.0,none,0.0,monthly,none,5,2003-07-07,2008-07-07,1.3963829056127173,0.06902780105162587,0.18135827603759702,False,0.3338852544183828
1.0,none,0.0,monthly,none,5,2003-08-05,2008-08-05,1.492379121622198,0.08333196355730688,0.20572969966585786,False,0.4003715724668186
1.0,none,0.0,monthly,none,5,2003-09-05,2008-09-05,1.3677134273687945,0.06460341920867774,0.20572969966585786,False,0.3131403143381998
1.0,none,0.0,monthly,none,5,2003-10-06,2008-10-06,1.1557323892571723,0.029357649372656613,0.2988735262085076,False,0.14473424626819995
1.0,none,0.0,monthly,none,5,2003-11-05,2008-11-05,1.0476770176702157,0.009354730420671142,0.45145682644451957,False,0.04657534915280778
1.0,none,0.0,monthly,none,5,2003-12-05,2008-12-05,0.9750327221405583,-0.005042019723468627,0.4994606621876616,False,-0.02528424737765
1.0,none,0.0,monthly,none,5,2004-01-05,2009-01-05,0.9826405217961914,-0.0034948252196176366,0.49899362105955425,False,-0.017511920736834136
1.0,none,0.0,monthly,none,5,2004-02-05,2009-02-05,0.892596686067344,-0.022458721578703544,0.49942540171465366,False,-0.1136204394676843
1.0,none,0.0,monthly,none,5,2004-03-05,2009-03-05,0.7015913415101684,-0.0684361446584758,0.5194269592094702,False,-0.35440417906335914
1.0,none,0.0,monthly,none,5,2004-04-05,2009-04-06,0.8701734065565453,-0.02741824147270744,0.5235991141448203,False,-0.13906276931359088
1.0,none,0.0,monthly,none,5,2004-05-05,2009-05-05,0.9652786899401673,-0.007043727781254283,0.5238088981674727,False,-0.035338421471769084
1.0,none,0.0,monthly,none,5,2004-06-07,2009-06-08,0.9904726101718765,-0.001911996985112352,0.5229650032364378,False,-0.009573065753000867
1.0,none,0.0,monthly,none,5,2004-07-06,2009-07-06,0.9679142774966399,-0.0065020132059827596,0.5239458406194966,False,-0.03261175193202516
1.0,none,0.0,monthly,none,5,2004-08-05,2009-08-05,1.1153142051239613,0.022070243778157694,0.5237784310439944,False,0.10913616353184795
1.0,none,0.0,monthly,none,5,2004-09-07,2009-09-08,1.1003421431822193,0.01930027141575641,0.5234109752956441,False,0.09562117069820654
1.0,none,0.0,monthly,none,5,2004-10-05,2009-10-05,1.1107418817283354,0.021230738909509883,0.520687634781339,False,0.10502815398730668
1.0,none,0.0,monthly,none,5,2004-11-05,2009-11-05,1.1035633255414523,0.01990712027497632,0.523349428825598,False,0.09854433115010439
1.0,none,0.0,monthly,none,5,2004-12-06,2009-12-07,1.1163730525450497,0.02225194071090919,0.5240281142620544,False,0.11008508457524517
1.0,none,0.0,monthly,none,5,2005-01-05,2010-01-05,1.1545696729272528,0.029166730168430854,0.5248994863243758,False,0.1437276969973341
1.0,none,0.0,monthly,none,5,2005-02-07,2010-02-08,1.0503517386557442,0.00986937034314006,0.5283953203781846,False,0.04912509726902555
1.0,none,0.0,monthly,none,5,2005-03-07,2010-03-08,1.1049752470309209,0.020156851164300438,0.5241328018566751,False,0.09982293384181806
1.0,none,0.0,monthly,none,5,2005-04-05,2010-04-05,1.2142785359453825,0.039599285849621246,0.5235991141448202,False,0.19415010284909315
1.0,none,0.0,monthly,none,5,2005-05-05,2010-05-05,1.199042128658448,0.03697681672111219,0.5238088981674727,False,0.18152301192389153
1.0,none,0.0,monthly,none,5,2005-06-06,2010-06-07,1.0600194811806642,0.011720828653186466,0.5229508741732776,False,0.05828728642741848
1.0,none,0.0,monthly,none,5,2005-07-05,2010-07-06,1.027610318178453,0.005459820109978031,0.5239458406194966,False,0.02723602724877514
1.0,none,0.0,monthly,none,5,2005-08-05,2010-08-05,1.1089698133706525,0.020904633525937077,0.5237784310439945,False,0.10343148831395566
1.0,none,0.0,monthly,none,5,2005-09-06,2010-09-07,1.070244514088289,0.013664370062960396,0.5234109752956443,False,0.06788714020711285
1.0,none,0.0,monthly,none,5,2005-10-05,2010-10-05,1.1767646687022275,0.03309404877962607,0.520687634781339,False,0.16276886665777396
1.0,none,0.0,monthly,none,5,2005-11-07,2010-11-08,1.2053561401488064,0.0380455647766591,0.5235769580758292,False,0.18677507526644313
1.0,none,0.0,monthly,none,5,2005-12-05,2010-12-06,1.1673412412285877,0.031416438334007424,0.5240694837793771,False,0.15472871949749434
1.0,none,0.0,monthly,none,5,2006-01-05,2011-01-05,1.2021312421476014,0.03751065639141227,0.5248994863243758,False,0.1840960166314758
1.0,none,0.0,monthly,none,5,2006-02-06,2011-02-07,1.2411634528709756,0.04413845834464847,0.5283611020855696,False,0.2160492081625844
1.0,none,0.0,monthly,none,5,2006-03-06,2011-03-07,1.2205222821772204,0.04064364620518246,0.5235936710091803,False,0.1992788672817048
1.0,none,0.0,monthly,none,5,2006-04-05,2011-04-05,1.2271306012199357,0.04179097611148608,0.5235991141448203,False,0.20467859952654704
1.0,none,0.0,monthly,none,5,2006-05-05,2011-05-05,1.213916633646084,0.03953730175999781,0.5238088981674727,False,0.19385201947712183
1.0,none,0.0,monthly,none,5,2006-06-05,2011-06-06,1.2225547181034409,0.040989853129422826,0.5239552921585098,False,0.20094270055004632
1.0,none,0.0,monthly,none,5,2006-07-05,2011-07-05,1.263584266713062,0.047909129748654244,0.5239458406194967,False,0.23395233870735704
1.0,none,0.0,monthly,none,5,2006-08-07,2011-08-08,1.0481376505064701,0.00944343511491752,0.5237884535028307,False,0.04701492317685287
1.0,none,0.0,monthly,none,5,2006-09-05,2011-09-06,1.0815529273996207,0.015796612134203025,0.5229841290553117,False,0.07839790409434129
1.0,none,0.0,monthly,none,5,2006-10-05,2011-10-05,1.037090958538397,0.0073115245810946305,0.5206876347813388,False,0.036419638552597756
1.0,none,0.0,monthly,none,5,2006-11-06,2011-11-07,1.1111640699471645,0.0212965844631412,0.5238350810663062,False,0.10540817747443197
1.0,none,0.0,monthly,none,5,2006-12-05,2011-12-05,1.0851333262038254,0.016477083540080928,0.5240694837793771,False,0.08170286073698342
1.0,none,0.0,monthly,none,5,2007-01-05,2012-01-05,1.1070047671965313,0.020542527552060985,0.5248994863243757,False,0.10165796012782465
1.0,none,0.0,monthly,none,5,2007-02-05,2012-02-06,1.1305120988391866,0.02482725992822843,0.5255404791543952,False,0.12267071488046503
1.0,none,0.0,monthly,none,5,2007-03-05,2012-03-05,1.198851609012275,0.0369232665510042,0.5234842773432344,False,0.1813641060945122
1.0,none,0.0,monthly,none,5,2007-04-05,2012-04-05,1.1854539089907508,0.034596175238568394,0.5235991141448202,False,0.17012574680568687
1.0,none,0.0,monthly,none,5,2007-05-07,2012-05-07,1.1110786349978798,0.021280885379928005,0.5237686920310314,False,0.10533128672875718
1.0,none,0.0,monthly,none,5,2007-06-05,2012-06-05,1.024259044319809,0.0048034252186610615,0.52395529215851,False,0.02396946759361341
1.0,none,0.0,monthly,none,5,2007-07-05,2012-07-05,1.0919856267346213,0.017747974484862095,0.5239458406194965,False,0.08799771490515618
1.0,none,0.0,monthly,none,5,2007-08-06,2012-08-06,1.1438778559107348,0.02723814390377699,0.5238075895429739,False,0.1344241179485595
1.0,none,0.0,monthly,none,5,2007-09-05,2012-09-05,1.1684747858215345,0.03161658938109113,0.5229841290553119,False,0.15569929651966113
1.0,none,0.0,monthly,none,5,2007-10-05,2012-10-05,1.154035860380515,0.029055391844815315,0.520687634781339,False,0.14326524245622713
1.0,none,0.0,monthly,none,5,2007-11-05,2012-11-05,1.1517781894219619,0.02865260811248116,0.5111873745765172,False,0.14130699983019518
1.0,none,0.0,monthly,none,5,2007-12-05,2012-12-05,1.1575677638707993,0.02968424448536844,0.5118103790906465,False,0.14632104856556644
1.0,none,0.0,monthly,none,5,2008-01-07,2013-01-07,1.2581050115032835,0.046972299828830444,0.4890618239054375,False,0.2296066297572724
1.0,none,0.0,monthly,none,5,2008-02-05,2013-02-05,1.3720626635963402,0.0652793553281854,0.49069219736687775,False,0.3163152014358809
1.0,none,0.0,monthly,none,5,2008-03-05,2013-03-05,1.3898853933976358,0.06806999140264236,0.4884586198176146,False,0.32922129295027913
1.0,none,0.0,monthly,none,5,2008-04-07,2013-04-08,1.3841669527490146,0.06715155955969898,0.48879320466381593,False,0.32509848051919116
1.0,none,0.0,monthly,none,5,2008-05-05,2013-05-06,1.3973818432459368,0.06918064571415417,0.4889346973924126,False,0.33460037381145175
1.0,none,0.0,monthly,none,5,2008-06-05,2013-06-05,1.385386480041701,0.06737755352037356,0.481888703482824,False,0.32597914767445685
